Date,Time,User,Device,Event
05/21/2024,10:00 PM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 64
05/21/2024,10:00 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Sleep
05/21/2024,10:06 PM,Device Event,Jedlovec Manor Upstairs,New temperature 73
05/21/2024,10:08 PM,Device Event,Jedlovec Manor - Main,New temperature 76
05/21/2024,10:10 PM,Device Event,Jedlovec Manor Upstairs,Humidity 52%
05/21/2024,10:10 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/21/2024,10:15 PM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/21/2024,10:21 PM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/21/2024,10:23 PM,Device Event,Jedlovec Manor Upstairs,Humidity 53%
05/21/2024,10:34 PM,Device Event,Jedlovec Manor - Main,Humidity 50%
05/21/2024,10:40 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/21/2024,10:41 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/21/2024,10:44 PM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/21/2024,10:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/21/2024,10:48 PM,Device Event,Jedlovec Manor Upstairs,Humidity 54%
05/21/2024,10:55 PM,Device Event,Jedlovec Manor Upstairs,Humidity 55%
05/21/2024,11:01 PM,Device Event,Jedlovec Manor Upstairs,New temperature 73
05/21/2024,11:02 PM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/21/2024,11:08 PM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/21/2024,11:10 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/21/2024,11:13 PM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/21/2024,11:15 PM,Device Event,Jedlovec Manor - Main,Humidity 51%
05/21/2024,11:17 PM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/21/2024,11:18 PM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/21/2024,11:40 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/21/2024,11:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/21/2024,11:54 PM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/21/2024,11:57 PM,Device Event,Jedlovec Manor - Main,Humidity 52%
05/22/2024,12:02 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,12:08 AM,Device Event,Jedlovec Manor Upstairs,Humidity 60%
05/22/2024,12:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,12:17 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,12:39 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,12:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,12:42 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,12:42 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,12:44 AM,Device Event,Jedlovec Manor - Main,New temperature 75
05/22/2024,12:45 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,12:46 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,12:55 AM,Device Event,Jedlovec Manor - Main,New temperature 75
05/22/2024,01:06 AM,Device Event,Jedlovec Manor - Main,New temperature 76
05/22/2024,01:08 AM,Device Event,Jedlovec Manor Upstairs,New temperature 73
05/22/2024,01:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,01:12 AM,Device Event,Jedlovec Manor - Main,Humidity 53%
05/22/2024,01:12 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,01:16 AM,Device Event,Jedlovec Manor - Main,New temperature 75
05/22/2024,01:17 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,01:22 AM,Device Event,Jedlovec Manor - Main,New temperature 76
05/22/2024,01:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,01:46 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,01:49 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,02:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,02:17 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,02:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,02:45 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,02:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,02:49 AM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/22/2024,02:51 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,03:04 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,03:08 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,03:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,03:10 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,03:17 AM,Device Event,Jedlovec Manor - Main,New temperature 75
05/22/2024,03:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,04:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,04:35 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,04:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,04:51 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,04:55 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,05:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,05:12 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,05:35 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,05:38 AM,Scheduled Event,Jedlovec Manor upstairs ,Switched to 'Day'
05/22/2024,05:38 AM,System Event,Day,'Day' Mode Activated
05/22/2024,05:38 AM,Device Event,Jedlovec Manor - Main,Humidity 54%
05/22/2024,05:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
05/22/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 67
05/22/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Wake
05/22/2024,06:09 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,06:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,06:15 AM,Device Event,Jedlovec Manor - Main,New temperature 75
05/22/2024,06:18 AM,Device Event,Jedlovec Manor - Main,New temperature 76
05/22/2024,06:22 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,06:26 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,06:26 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,06:28 AM,Device Event,Jedlovec Manor - Main,New temperature 75
05/22/2024,06:28 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,06:29 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,06:31 AM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/22/2024,06:32 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,06:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,06:41 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,06:46 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,06:55 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,06:58 AM,Device Event,Jedlovec Manor - Main,New temperature 75
05/22/2024,06:59 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,07:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,07:21 AM,Device Event,Jedlovec Manor - Main,New temperature 76
05/22/2024,07:29 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Home
05/22/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 80
05/22/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 60
05/22/2024,07:32 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,07:35 AM,Device Event,Jedlovec Manor - Main,New temperature 75
05/22/2024,07:35 AM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 74
05/22/2024,07:35 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,07:37 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,07:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 76
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 64
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Sleep
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 80
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 60
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 74
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 64
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 80
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 60
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,New temperature 74
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 74
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 64
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 80
05/22/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 60
05/22/2024,07:42 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,07:44 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,07:46 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,07:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,07:52 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,07:52 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,07:54 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,07:59 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,08:04 AM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/22/2024,08:06 AM,Device Event,Jedlovec Manor - Main,Humidity 53%
05/22/2024,08:07 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,08:08 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,08:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,08:10 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,08:17 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,08:19 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,08:25 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,08:26 AM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/22/2024,08:32 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,08:32 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,08:34 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,08:35 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,08:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,08:42 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,08:44 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,08:46 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,08:49 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,08:51 AM,Device Event,Jedlovec Manor - Main,Humidity 52%
05/22/2024,08:52 AM,Device Event,Jedlovec Manor Upstairs,Humidity 55%
05/22/2024,08:53 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,08:56 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,08:57 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,08:59 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,09:06 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,09:08 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,09:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,09:13 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,09:19 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,09:19 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,09:21 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,09:22 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,09:24 AM,Device Event,Jedlovec Manor Upstairs,Humidity 54%
05/22/2024,09:30 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,09:33 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,09:37 AM,Device Event,Jedlovec Manor - Main,Humidity 51%
05/22/2024,09:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,09:40 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,09:46 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,09:46 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,09:49 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,09:50 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,09:53 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,09:57 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,09:57 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,09:59 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,10:07 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,10:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,10:13 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,10:13 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,10:15 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,10:16 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,10:24 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,10:26 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,10:34 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,10:35 AM,Device Event,Jedlovec Manor - Main,Humidity 50%
05/22/2024,10:40 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,10:40 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,10:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,10:42 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,10:43 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,10:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,10:50 AM,Device Event,Jedlovec Manor Upstairs,New temperature 77
05/22/2024,10:50 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,10:52 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,10:54 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,11:02 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,11:08 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,11:08 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,11:09 AM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,11:10 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,11:10 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,11:12 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,11:14 AM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,11:19 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,11:22 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,11:32 AM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,11:38 AM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,11:38 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,11:40 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,11:40 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,11:41 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,11:44 AM,Device Event,Jedlovec Manor Upstairs,Humidity 55%
05/22/2024,11:47 AM,Device Event,Jedlovec Manor Upstairs,New temperature 77
05/22/2024,11:47 AM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,11:50 AM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,11:52 AM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/22/2024,11:59 AM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,11:59 AM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/22/2024,12:03 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,12:07 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,12:09 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,12:09 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,12:10 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,12:11 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,12:13 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,12:14 PM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/22/2024,12:20 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,12:23 PM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,12:32 PM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/22/2024,12:33 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,12:39 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,12:39 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,12:40 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,12:41 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,12:42 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,12:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 77
05/22/2024,12:50 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,12:53 PM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,12:53 PM,Device Event,Jedlovec Manor Upstairs,Humidity 60%
05/22/2024,01:05 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,01:06 PM,Device Event,Jedlovec Manor Upstairs,Humidity 61%
05/22/2024,01:10 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,01:11 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,01:11 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,01:12 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,01:14 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,01:23 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,01:25 PM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,01:33 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,01:34 PM,Device Event,Jedlovec Manor Upstairs,Humidity 62%
05/22/2024,01:39 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,01:39 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,01:40 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,01:41 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,01:42 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,01:46 PM,Device Event,Jedlovec Manor - Main,Humidity 51%
05/22/2024,01:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 78
05/22/2024,01:49 PM,Device Event,Jedlovec Manor Upstairs,Humidity 63%
05/22/2024,01:50 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,01:52 PM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,02:01 PM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
05/22/2024,02:01 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Holding Until Today 6:30 PM
05/22/2024,02:01 PM,Device Event,Jedlovec Manor Upstairs,Set to Cooling
05/22/2024,02:05 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,02:11 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,02:11 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,02:11 PM,Device Event,Jedlovec Manor Upstairs,Humidity 62%
05/22/2024,02:13 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,02:14 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,02:15 PM,Device Event,Jedlovec Manor Upstairs,New temperature 77
05/22/2024,02:15 PM,Device Event,Jedlovec Manor Upstairs,Humidity 61%
05/22/2024,02:19 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,02:20 PM,Device Event,Jedlovec Manor Upstairs,Humidity 60%
05/22/2024,02:21 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,02:23 PM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,02:25 PM,Device Event,Jedlovec Manor Upstairs,Set to Cooling
05/22/2024,02:25 PM,Device Event,Jedlovec Manor Upstairs,New temperature 77
05/22/2024,02:30 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,02:34 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,02:36 PM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,02:37 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,02:37 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,02:38 PM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/22/2024,02:38 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,02:39 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,02:40 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,02:45 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,02:48 PM,Device Event,Jedlovec Manor Upstairs,Set to Cooling
05/22/2024,02:48 PM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,02:51 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,02:53 PM,Device Event,Jedlovec Manor Upstairs,New temperature 77
05/22/2024,02:56 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,02:58 PM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/22/2024,02:58 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,03:00 PM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,03:02 PM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/22/2024,03:02 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,03:03 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,03:03 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,03:04 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,03:06 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,03:12 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,03:13 PM,Device Event,Jedlovec Manor Upstairs,Set to Cooling
05/22/2024,03:15 PM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,03:16 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,03:18 PM,Device Event,Jedlovec Manor Upstairs,New temperature 77
05/22/2024,03:22 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,03:24 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,03:26 PM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,03:28 PM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/22/2024,03:28 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,03:28 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,03:29 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,03:31 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,03:33 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,03:37 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,03:38 PM,Device Event,Jedlovec Manor Upstairs,Set to Cooling
05/22/2024,03:40 PM,Device Event,Jedlovec Manor - Main,New temperature 74
05/22/2024,03:41 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,03:43 PM,Device Event,Jedlovec Manor Upstairs,New temperature 77
05/22/2024,03:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 76
05/22/2024,03:47 PM,Device Event,Jedlovec Manor - Main,Set to Cooling
05/22/2024,03:50 PM,Device Event,Jedlovec Manor Upstairs,New temperature 75
05/22/2024,03:53 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/22/2024,03:53 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/22/2024,03:54 PM,Device Event,Jedlovec Manor - Main,Set to Fan Running
05/22/2024,03:54 PM,Device Event,Jedlovec Manor - Main,Set to System Idle
05/22/2024,03:56 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,03:58 PM,Device Event,Jedlovec Manor - Main,New temperature 72
05/22/2024,04:03 PM,Device Event,Jedlovec Manor - Main,New temperature 73
05/22/2024,04:05 PM,Device Event,Jedlovec Manor Upstairs,Set to Cooling
05/22/2024,04:06 PM,Device Event,Jedlovec Manor - Main,New temperature 74
